fecha,id_kpi,nivel,valor,unidad,tipo_dato
8/4/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_COLEC_ST,YTD,0,%,real
8/4/2024 0:00,RECUPERACION_GLOBAL_MO,7LD,53.29154088,%,plan semanal
8/4/2024 10:50,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/4/2024 14:20,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/4/2024 19:30,MP10_HOTELMINA,MINUTES,13.26140762,ug/m3N,real
8/4/2024 19:50,MP10_HOTELMINA,MINUTES,15.46576848,ug/m3N,real
8/5/2024 0:00,CHANCADO,FWTDS,678706.1729,kt,plan semanal
8/5/2024 0:00,COEFICIENTE_DE_MARCHA_LINEA_123,HFWTD,41.50336525,%,real
8/5/2024 0:00,DF_PALA_ELECTRICA_07,WTD,0,%,real
8/5/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,MTD,13.15604022,l/s,plan mensual
8/5/2024 0:00,LEY_CONCENTRADO_CU,WTD,7.783409327,%,plan semanal
8/5/2024 0:00,PLANTA_CONCENTRADORA_MO_FINO_PRODUCIDO,7LDM,14.44879206,tmf,plan mensual
8/5/2024 0:00,PLANTA_CONCENTRADORA_RECUPERACION_CU,BMTDS,83.88211899,%,null
8/5/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_LINEA_4,YTDSB,3569.526446,kt,real
8/5/2024 0:00,POZOS_SCR,MTDS,178.1354046,l/s,plan semanal
8/5/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_COLEC_ST,YTD,0,%,real
8/5/2024 0:00,PUERTO_FINO_MOLY_ENV_PAGABLE,BMTD,110.2744527,tmf,plan anual
8/5/2024 0:00,RENDIMIENTO_LINEA_123,FWTD,3582.59803,kt,real
8/5/2024 12:20,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/6/2024 0:00,AGUA_OTROS_USOS,HFWTD,73.73933964,l/s,real
8/6/2024 0:00,BATIMETRIA_MAURO,HFWTD,2.074949746,hm3,plan mensual
8/6/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,WTD,0.296292245,%,plan semanal
8/6/2024 0:00,F80,FWTD,0.205205859,pulgadas,plan mensual
8/6/2024 0:00,ONZAS_DE_ORO_FILTRADAS_PAGABLE_OZ,WTDM,98.31908516,oz,plan mensual
8/6/2024 0:00,OTRAS_FUENTES,MTD,2453.642052,l/s,real
8/6/2024 0:00,PORC_SOLIDOS_STC,WTD,7.039219289,%,real
8/6/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,MTD,563.8895053,tmf,plan mensual
8/6/2024 0:00,PUERTO_FINO_MOLY_ENV_PAGABLE,MTDS,116.1111372,tmf,plan semanal
8/6/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_DENOMINADOR,HFWTD,5.85E+11,kt,plan mensual
8/6/2024 0:00,REMANEJO,7LDM,278.5324723,kt,plan mensual
8/6/2024 0:00,RENDIMIENTO_CAEX,FWTD,428.0036085,tph,real
8/6/2024 0:00,SUPRESION_CV_06,7LD,0.754715299,l/s,real
8/6/2024 0:00,TOTAL_FUENTES,FWTD,897.5717533,l/s,plan mensual
8/6/2024 0:00,UEBD_CAEX,7LD,59.91740291,%,plan semanal
8/6/2024 0:00,VELOCIDAD_CAEX,FWTD,2.524159073,km/h,real
8/6/2024 14:40,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/7/2024 0:00,ARENAS_PRODUCIDAS,HFWTD,37.91824544,kt,real
8/7/2024 0:00,CONCENTRADORA_COEFICIENTE_DE_MARCHA,FWTD,0,%,real
8/7/2024 0:00,MP10_CHACAY,7LD,31.42567474,ug/m3N,real
8/7/2024 0:00,ONZAS_DE_ORO_FILTRADAS_PAGABLE_OZ,MTD,253.6463954,oz,plan mensual
8/7/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,WTDM,1907.179354,oz,plan mensual
8/7/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,7LD,540.9915105,kt,real
8/7/2024 0:00,RENDIMIENTO_LINEA_4,DAY,1184.387775,tph,real
8/7/2024 13:00,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/7/2024 20:00,MP10_HOTELMINA,MINUTES,32.86593862,ug/m3N,real
8/8/2024 0:00,BATIMETRIA_MAURO,WTD,1.75171964,hm3,real
8/8/2024 0:00,DF_PALA_ELECTRICA_11,WTD,0,%,real
8/8/2024 0:00,DISTANCIA_MEDIA_EQUIVALENTE,YTDSB,3.516023034,Km,real
8/8/2024 0:00,MOVIMIENTO_MINA_TOPOGRAFICO,MTD,0,ton,real
8/8/2024 0:00,PORC_SOLIDOS_STC,7LD,48.38119962,%,plan semanal
8/8/2024 0:00,RENDIMIENTO,YTDSB,5143.700614,tph,real
8/8/2024 0:00,TOTAL_AGUA_A_PLANTA,WTD,2091.777126,l/s,real
8/8/2024 4:30,MP10_HOTELMINA,MINUTES,45.01332166,ug/m3N,real
8/9/2024 0:00,AGUA_CONSUMO_INTERIOR_MINA,FWTD,0,l/s,real
8/9/2024 0:00,AGUA_EN_MINERAL,WTD,0,l/s,real
8/9/2024 0:00,BATIMETRIA_MAURO,HFWTD,1.739018089,hm3,real
8/9/2024 0:00,BOOSTER,YTDSB,0.592555306,l/s,real
8/9/2024 0:00,COEFICIENTE_DE_MARCHA_LINEA_123,DAYM,87.20190877,%,plan mensual
8/9/2024 0:00,CONCENTRADORA_COEFICIENTE_DE_MARCHA,WTD,0,%,real
8/9/2024 0:00,DF_PALA_ELECTRICA_11,7LD,0,%,real
8/9/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,HFWTD,9.985139482,l/s,plan mensual
8/9/2024 0:00,INTENSIDAD_DE_USO_DE_AGUA,FWTDS,0.461883552,%,plan semanal
8/9/2024 0:00,POT_2,7LD,0.595984417,inch,real
8/9/2024 0:00,POT_BM_6,YTDSB,1165.888743,kW,real
8/9/2024 0:00,PRODUCCION_DE_MO_FINO_PAGABLE,7LD,0,Ton,real
8/9/2024 0:00,RECUPERACION_GLOBAL_MO,7LD,70.07800757,%,real
8/9/2024 0:00,REMANEJO_DM,YTDSB,12052.07259,kt,real
8/9/2024 0:00,UEBD_CAEX,DAY,32.29473443,%,real
8/9/2024 5:40,MP10_HOTELMINA,MINUTES,70.60716292,ug/m3N,real
8/10/2024 0:00,CAMPAMENTO_HUALTATAS,HFWTD,0,l/s,real
8/10/2024 0:00,ENVIO_DESALADORA_PROMEDIO_DIA,HFWTD,483.2760105,l/s,plan mensual
8/10/2024 0:00,EXTRACCION_MINA_TOTAL_FASE_16,7LD,0,kt,real
8/10/2024 0:00,LEY_CU_MINA_CONCILIADO,DAY,0.256653644,%,real
8/10/2024 0:00,LEY_CU_MINA_CONCILIADO,DAYM,0.167026308,%,plan mensual
8/10/2024 0:00,OTRAS_FUENTES,HFWTD,33.67300004,l/s,plan mensual
8/10/2024 0:00,POT_2,HFWTD,0.403059549,inch,real
8/10/2024 0:00,POZOS_SCR,YTDSB,4.778672803,l/s,real
8/10/2024 0:00,PRODUCCION_DE_MO_FINO_PAGABLE,MTD,287.5524899,Ton,plan mensual
8/10/2024 0:00,REBOSE_QUILLAYES,WTD,0,t,real
8/10/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,WTDM,231.361944,%,plan mensual
8/10/2024 1:20,MP10_CHACAY,MINUTES,5.025243874,ug/m3N,real
8/11/2024 0:00,COEFICIENTE_DE_MARCHA,7LD,58.36039383,%,plan semanal
8/11/2024 0:00,CONCENTRADO_PRODUCIDO,MTDS,37406.64264,t,plan semanal
8/11/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_4,FWTD,0.682070594,l/s,real
8/11/2024 0:00,DF_PALA_ELECTRICA_04,MTD,0,%,real
8/11/2024 0:00,DF_PALA_ELECTRICA_05,YTD,0,%,real
8/11/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,DAYM,0.388797172,%,plan mensual
8/11/2024 0:00,DISPONIBILIDAD_HARNEROS_CABECERA,YTDSB,0.820067282,%,real
8/11/2024 0:00,PORC_SOLIDOS_STR,MTDS,33.62252971,%,plan semanal
8/11/2024 0:00,POT_1,HFWTD,0.854720462,inch,real
8/11/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_DENOMINADOR,FWTD,1.80E+11,kt,plan mensual
8/11/2024 0:00,STOCKPILE_PLANTA,YTD,97.79139842,kt,real
8/11/2024 0:00,TOTAL_FUENTES,WTD,0,l/s,real
8/11/2024 16:40,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/11/2024 20:40,MP10_CHACAY,MINUTES,31.68976031,ug/m3N,real
8/11/2024 21:10,MP10_HOTELMINA,MINUTES,13.3817158,ug/m3N,real
8/12/2024 0:00,CAMPAMENTO_PUERTO,YTD,0,l/s,real
8/12/2024 0:00,F80,WTD,3.33155399,pulgadas,plan semanal
8/12/2024 0:00,PLANTA_CONCENTRADORA_CU_FINO_PRODUCIDO,DAY,176.7346022,tmf,plan semanal
8/12/2024 0:00,POZOS_SCR,WTD,0,l/s,real
8/12/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_GLOBAL_ST,YTDSB,0,%,real
8/12/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,7LDM,7.65E+13,kt,plan mensual
8/12/2024 0:00,RENDIMIENTO,YTDS,595.6204229,tph,null
8/12/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,DAYY,0,%,plan anual
8/13/2024 0:00,EXTRACCION_MINA_F10N,7LDM,284.5752126,kt,plan mensual
8/13/2024 0:00,EXTRACCION_MINA_F9SE,DAYM,101.0449317,kt,plan mensual
8/13/2024 0:00,PUERTO_FINO_MOLY_ENV_PAGABLE,FWTD,84.39376183,tmf,plan mensual
8/13/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,7LDM,554.2533914,%,plan mensual
8/15/2024 0:00,RECIRCULACION_PTAS,DAYM,7.109848625,l/s,plan mensual
8/16/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,DAYM,0.313325624,%,plan mensual
8/18/2024 0:00,RECIRCULACION_MAURO,DAYM,0,l/s,plan mensual
8/19/2024 0:00,PRODUCCION_DE_MO_FINO_PAGABLE,DAYM,116.5499821,Ton,plan mensual
8/20/2024 0:00,PLANTA_CONCENTRADORA_RECUPERACION_CU,DAY,0,%,plan semanal
8/21/2024 0:00,ARENAS_COMPACTADAS,DAY,0,kt,plan semanal
8/21/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_NUMERADOR,DAYM,3.80E+11,kt,plan mensual
8/23/2024 0:00,DISPONIBILIDAD_FISICA_CAEX,DAY,0,%,plan semanal
8/24/2024 0:00,EXTRACCION_MINA,DAY,0,kt,plan semanal
8/27/2024 0:00,UEBD_CAEX,DAY,0,%,plan semanal
8/28/2024 0:00,LEY_CU_MINA_CONCILIADO,DAY,0,%,plan semanal
8/29/2024 0:00,P80,DAY,0,um,plan semanal
8/29/2024 0:00,RENDIMIENTO_CAEX,DAY,0,tph,plan semanal
8/30/2024 0:00,OTRAS_FUENTES,DAYM,20.21579705,l/s,plan mensual
8/30/2024 0:00,P80,DAY,0,um,plan semanal
8/31/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,DAYYS,0.148027291,%,null
8/1/2024 0:00,CONCENTRADO_MO_PRODUCIDO,FWTD,148.0204007,Ktms,plan mensual
8/1/2024 0:00,DF_PALA_ELECTRICA_05,7LD,0,%,real
8/1/2024 0:00,DISPONIBILIDAD_FISICA_CAEX,7LDM,25.57784786,%,plan mensual
8/1/2024 0:00,MAKE_UP_AGUA_FRESCA,HFWTD,0.196645275,mt3/t,plan mensual
8/1/2024 0:00,MOVIMIENTO_MINA_TOPOGRAFICO,YTDSB,0,ton,real
8/1/2024 0:00,ONZAS_DE_PLATA_FILTRADAS_PAGABLE_KOZ,DAYY,3670.313459,oz,plan anual
8/1/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,7LDM,159.8636704,%,plan mensual
8/1/2024 0:00,PUERTO_FINO_MOLY_ENV_PAGABLE,DAY,0.25171868,tmf,real
8/1/2024 0:00,RECIRCULACION_MAURO,YTD,21709.76157,l/s,real
8/1/2024 0:00,REMANEJO,DAYM,46.2915359,kt,plan mensual
8/2/2024 0:00,BWI,WTD,7.70003402,kWh/t,real
8/2/2024 0:00,COEFICIENTE_DE_MARCHA,HFWTD,39.42124839,%,real
8/2/2024 0:00,MOVIMIENTO_F10N,DAY,7.791659772,kt,real
8/2/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO_REAL,DAY,0.004911672,ppm,real
8/2/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,FWTD,13.37687945,%,plan mensual
8/2/2024 0:00,REMANEJO,DAYM,43.85545294,kt,plan mensual
8/2/2024 0:00,STOCKPILE_PLANTA,DAYM,116.8248133,kt,plan mensual
8/2/2024 0:00,UEBD_CAEX,WTD,70.18067668,%,plan semanal
8/3/2024 0:00,ARENAS_PRODUCIDAS,DAY,3.569665458,kt,plan semanal
8/3/2024 0:00,AXB,WTDM,1.62552265,tbd,plan mensual
8/3/2024 0:00,MAKE_UP_AGUA_FRESCA,WTD,0.156397502,mt3/t,real
8/3/2024 0:00,MOVIMIENTO_F12N,7LD,190.193181,kt,plan semanal
8/3/2024 0:00,ONZAS_DE_ORO_FILTRADAS_PAGABLE_OZ,FWTD,251.6725246,oz,plan mensual
8/3/2024 0:00,PRODUCCION_DE_MO_FINO_PAGABLE,MTD,86.39152041,Ton,plan mensual
8/3/2024 0:00,RENDIMIENTO,WTDM,1211.125187,tph,plan mensual
8/3/2024 11:30,MP10_CHACAY,MINUTES,11.61011066,ug/m3N,real
8/3/2024 21:30,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/4/2024 0:00,COEFICIENTE_DE_MARCHA_LINEA_4,WTDM,49.5757071,%,plan mensual
8/4/2024 0:00,DF_PALA_ELECTRICA_10,7LD,0,%,real
8/4/2024 0:00,PRODUCCION_DE_MO_FINO_PAGABLE,DAYM,42.381287,Ton,plan mensual
8/4/2024 0:00,PUERTO_CU_FINO_FILTRADO_PAGABLE,MTD,2175.558,tmf,plan mensual
8/4/2024 0:00,RECUPERACION_GLOBAL_MO,YTD,476.3222164,%,real
8/4/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,FWTD,184.9962804,%,plan mensual
8/4/2024 0:00,REMANEJO,FWTDS,265.0299578,kt,plan semanal
8/4/2024 0:00,REMANEJO_A_BOTADERO,WTDM,0,kt,plan mensual
8/4/2024 0:00,SM_DISPONIBILIDAD_BOMBAS_GEHO,DAYM,0,%,plan mensual
8/4/2024 6:40,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/4/2024 17:50,MP10_HOTELMINA,MINUTES,7.483045755,ug/m3N,real
8/4/2024 18:10,MP10_HOTELMINA,MINUTES,1.016806919,ug/m3N,real
8/5/2024 0:00,COBRE_FINO_CONTENIDO_FILTRADO,DAYM,0.953612604,Ktms,plan mensual
8/5/2024 0:00,COEFICIENTE_DE_MARCHA,7LD,30.79219503,%,real
8/5/2024 0:00,EXTRACCION_MINA,FWTD,404.9722265,kt,real
8/5/2024 0:00,EXTRACCION_MINA_F12N,YTD,6399.218503,kt,plan anual
8/5/2024 0:00,PLANTA_CONCENTRADORA_CU_FINO_PRODUCIDO,DAY,84.30727942,tmf,real
8/5/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,BMTD,52.60292865,ppm,plan anual
8/5/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,FWTDS,171.0065884,kt,plan semanal
8/5/2024 0:00,POZOS_SCR,YTD,1743.858253,l/s,real
8/5/2024 0:00,RENDIMIENTO_CAEX,WTD,83.18718849,tph,real
8/5/2024 14:10,MP10_CHACAY,MINUTES,7.653849798,ug/m3N,real
8/6/2024 0:00,BATIMETRIA_MAURO,FWTD,0.163530854,hm3,real
8/6/2024 0:00,COBRE_FINO_CONTENIDO_FILTRADO,FWTD,0,Ktms,real
8/6/2024 0:00,EXTRACCION_MINA_F9SE,MTDS,112.9674688,kt,plan semanal
8/6/2024 0:00,MOVIMIENTO_F12N,7LD,65.64708096,kt,plan semanal
8/6/2024 0:00,MOVIMIENTO_MINA,YTDSB,59137.25634,kt,real
8/6/2024 0:00,PLANTA_CONCENTRADORA_CU_FINO_PRODUCIDO,DAY,798.101849,tmf,real
8/6/2024 0:00,PLANTA_CONCENTRADORA_LEY_MO,7LD,146.0758673,ppm,plan semanal
8/6/2024 0:00,PLANTA_CONCENTRADORA_MO_FINO_PRODUCIDO,DAYY,0.595957663,tmf,plan anual
8/6/2024 0:00,POT_1,YTD,0.09250253,inch,real
8/6/2024 0:00,RECIRCULACION_MAURO,HFWTD,1467.144755,l/s,plan mensual
8/6/2024 0:00,RECIRCULACION_MAURO,HFWTD,192.2507965,l/s,real
8/6/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO_DENOMINADOR,HFWTD,0,kt,real
8/6/2024 0:00,TRANSPORTADO_STC,DAY,3489.829661,t,plan semanal
8/6/2024 1:10,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/6/2024 19:50,MP10_HOTELMINA,MINUTES,29.49647983,ug/m3N,real
8/7/2024 0:00,BATIMETRIA_MAURO,MTD,4.031321171,hm3,plan mensual
8/7/2024 2:10,MP10_CHACAY,MINUTES,42.73242877,ug/m3N,real
8/8/2024 0:00,CONCENTRADO_MO_PRODUCIDO,FWTD,0,Ktms,real
8/8/2024 0:00,EXTRACCION_MINA,WTD,1329.544705,kt,plan semanal
8/8/2024 0:00,HORAS_BULLDOZER,MTD,196.8742614,h,real
8/8/2024 0:00,MINERAL_PROCESADO,FWTD,0,ktms,real
8/8/2024 0:00,MOVIMIENTO_F12N,7LDM,3.009303457,kt,plan mensual
8/8/2024 0:00,PORC_SOLIDOS_STC,HFWTD,13.57567146,%,plan mensual
8/8/2024 0:00,RECUPERACION_TOTAL_DE_MOLIBDENO,WTDM,73.11881264,%,plan mensual
8/8/2024 0:00,RENDIMIENTO_LINEA_123,FWTD,6318.958765,kt,plan mensual
8/8/2024 15:40,MP10_HOTELMINA,MINUTES,1.026006408,ug/m3N,real
8/9/2024 0:00,CONCENTRADO_FILTRADO,FWTD,859.5815926,t,real
8/9/2024 0:00,DUREZA,DAY,38.7174732,%,plan semanal
8/9/2024 0:00,F80,FWTD,3.017159973,pulgadas,real
8/9/2024 0:00,MAKE_UP_AGUA_FRESCA,YTD,0.070405331,mt3/t,plan anual
8/9/2024 0:00,OSS_1,7LD,0.197074076,inch,real
8/9/2024 0:00,PRODUCCION_MOLIBDENO_LEY_CAB_ST,7LDM,391.7836233,ppm,plan mensual
8/9/2024 0:00,RECIRCULACION_MAURO,DAYM,116.33104,l/s,plan mensual
8/9/2024 0:00,TRANSPORTADO_STMG,DAYM,103.7040608,kt,plan mensual
8/9/2024 0:00,TRANSPORTADO_STMG,WTDM,0,kt,plan mensual
8/10/2024 0:00,CHANCADO,DAY,126785.0528,kt,plan semanal
8/10/2024 0:00,COEFICIENTE_DE_MARCHA,7LD,86.8101236,%,plan semanal
8/10/2024 0:00,CONCENTRADO_MO_PRODUCIDO,FWTD,0,Ktms,real
8/10/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_2,HFWTD,0.715241375,l/s,real
8/10/2024 0:00,DF_PALA_ELECTRICA_05,7LD,0,%,real
8/10/2024 0:00,EXTRACCION_MINA_F10N,FWTD,42.88679263,kt,real
8/10/2024 0:00,EXTRACCION_MINA_F9SE,FWTDS,175.029419,kt,plan semanal
8/10/2024 0:00,MOVIMIENTO_F11W,7LD,186.2745032,kt,plan semanal
8/10/2024 0:00,RENDIMIENTO_CAEX,WTD,58.053075,tph,real
8/10/2024 6:10,MP10_HOTELMINA,MINUTES,243.2784728,ug/m3N,real
8/10/2024 16:50,MP10_CHACAY,MINUTES,8.067292682,ug/m3N,real
8/11/2024 0:00,AGUA_EN_MINERAL,7LD,0,l/s,real
8/11/2024 0:00,BATIMETRIA_MAURO,YTD,3.422065145,hm3,real
8/11/2024 0:00,BOOSTER,HFWTD,0.513112558,l/s,real
8/11/2024 0:00,COEFICIENTE_DE_MARCHA,BMTDS,90.05442736,%,null
8/11/2024 0:00,CONCENTRADO_PRODUCIDO,MTD,10636.19287,t,plan mensual
8/11/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_4,HFWTD,0.768724225,l/s,real
8/11/2024 0:00,DISPONIBILIDAD_FISICA_CAEX,MTD,71.09869584,%,real
8/11/2024 0:00,DISTANCIA_MEDIA,WTD,2.836712089,Km,plan semanal
8/11/2024 0:00,EXTRACCION_MINA_TOTAL_FASE_16,YTD,0,kt,real
8/11/2024 0:00,MP10_CHACAY,MINUTES,24.30250937,ug/m3N,real
8/11/2024 0:00,OSS,DAY,0,inch,real
8/11/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,YTD,0.019415782,%,real
8/11/2024 0:00,PORC_SOLIDOS_STC,YTDSB,14.60764065,%,real
8/11/2024 0:00,POTENCIA_SAG_2,FWTD,0.857762594,kW,real
8/11/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,FWTD,0,%,real
8/11/2024 0:00,TRANSPORTADO_STMG,7LD,1154.479915,kt,plan semanal
8/11/2024 5:40,MP10_CHACAY,MINUTES,0,ug/m3N,real
8/11/2024 12:10,MP10_CHACAY,MINUTES,16.5179795,ug/m3N,real
8/11/2024 12:50,MP10_HOTELMINA,MINUTES,0,ug/m3N,real
8/11/2024 22:20,MP10_CHACAY,MINUTES,11.45507548,ug/m3N,real
8/12/2024 0:00,DISPONIBILIDAD_FISICA_PALAS,WTDM,20.13408508,%,plan mensual
8/12/2024 0:00,MOVIMIENTO_F9SE,HFWTD,487.059431,kt,plan mensual
8/12/2024 0:00,MOVIMIENTO_MINA,7LDM,682.1232612,kt,plan mensual
8/12/2024 0:00,PORC_SOLIDOS_STC,FWTD,59.52452535,%,plan mensual
8/12/2024 0:00,POT_BM_8,WTD,0.578839375,kW,real
8/12/2024 3:20,MP10_HOTELMINA,MINUTES,104.4229274,ug/m3N,real
8/13/2024 0:00,COEFICIENTE_DE_MARCHA,WTD,28.93819792,%,plan semanal
8/13/2024 0:00,MOVIMIENTO_F12N,DAYM,34.63195243,kt,plan mensual
8/13/2024 0:00,RENDIMIENTO_CAEX,MTDS,36.76157218,tph,plan semanal
8/14/2024 0:00,PLANTA_CONCENTRADORA_MO_FINO_PRODUCIDO,DAY,16.6469095,tmf,plan semanal
8/16/2024 0:00,MOVIMIENTO_F9SE,DAYM,130.0905678,kt,plan mensual
8/16/2024 0:00,PORC_SOLIDOS_STC,DAY,0,%,plan semanal
8/16/2024 0:00,PORC_SOLIDOS_STC,DAYM,8.997119946,%,plan mensual
8/17/2024 0:00,COBRE_FINO_CONTENIDO_FILTRADO,DAY,0,Ktms,plan semanal
8/19/2024 0:00,RECIRCULACION_MAURO,DAY,0,l/s,plan semanal
8/21/2024 0:00,EXTRACCION_MINA_F10N,DAYY,1.940476028,kt,plan anual
8/22/2024 0:00,PLANTA_CONCENTRADORA_LEY_CU,DAYYS,0.44998302,%,null
8/23/2024 0:00,AGUA_EN_MINERAL,DAYM,1.575179195,l/s,plan mensual
8/24/2024 0:00,AXB,DAY,0,tbd,plan semanal
8/24/2024 0:00,PORC_SOLIDOS_STC,DAY,0,%,plan semanal
8/25/2024 0:00,CAPTACION_TOTAL,DAYM,66.1880772,l/s,plan mensual
8/26/2024 0:00,STOCKPILE_PLANTA,DAY,0,kt,plan semanal
8/27/2024 0:00,EXTRACCION_MINA_F11W,DAY,0,kt,plan semanal
8/29/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,DAYM,37.62943307,l/s,plan mensual
8/29/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,DAY,4.095339838,l/s,plan semanal
8/29/2024 0:00,MOVIMIENTO_F11W,DAY,0,kt,plan semanal
8/1/2024 0:00,AXB,YTDSB,19.75863212,tbd,real
8/1/2024 0:00,BATIMETRIA_MAURO,MTDS,0.869475633,hm3,plan semanal
8/1/2024 0:00,CAPTACION_SIST_CHOAPA,YTD,4689.429364,l/s,real
8/1/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO,YTDSB,197.5309989,l/s,real
8/1/2024 0:00,CONSUMO_AGUA_FRESCA_A_PROCESO_OTROS_USOS_3,FWTD,0.104357104,l/s,real
8/1/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,FWTD,0,l/s,real
8/1/2024 0:00,MP10_HOTELMINA,YTD,1395.300328,ug/m3N,real
8/1/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_GLOBAL_ST,HFWTD,486.3412968,%,plan mensual
8/1/2024 9:00,MP10_HOTELMINA,MINUTES,8.104301921,ug/m3N,real
8/1/2024 16:20,MP10_HOTELMINA,MINUTES,11.61274404,ug/m3N,real
8/1/2024 21:10,MP10_CHACAY,MINUTES,37.78155097,ug/m3N,real
8/2/2024 0:00,AGUA_EN_MINERAL,7LDM,61.47291809,l/s,plan mensual
8/2/2024 0:00,CAPTACION_TOTAL,MTD,358.1329183,l/s,real
8/2/2024 0:00,CONCENTRADO_PRODUCIDO,7LD,1130.31741,t,real
8/2/2024 0:00,ENVIOS_AGUAS_MINA_PLANTA,WTD,2.682190003,l/s,real
8/2/2024 0:00,OSS_1,7LD,0.781834625,inch,real
8/2/2024 0:00,PORC_SOLIDOS_STR,FWTD,28.92662634,%,real
8/2/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_SELEC_ST,MTD,157.2330402,%,plan mensual
8/2/2024 0:00,RECUPERACION_CU,HFWTD,0,Tms,real
8/2/2024 0:00,TONELAJE_MOLIDO_TOTAL_ST,HFWTD,184367.3049,tmsd,plan mensual
8/2/2024 0:00,TRANSPORTADO_STMG,HFWTD,106.0622833,kt,real
8/2/2024 4:20,MP10_CHACAY,MINUTES,17.21892889,ug/m3N,real
8/3/2024 0:00,AGUA_CONSUMO_INTERIOR_MINA,WTD,0,l/s,real
8/3/2024 0:00,ARENAS_PRODUCIDAS,HFWTD,0.869787192,kt,real
8/3/2024 0:00,DF_PALA_ELECTRICA_10,MTD,0,%,real
8/3/2024 0:00,FINOS_CU_CONCENTRADO_CEMENTO,MTD,1648.153793,h,real
8/3/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO,FWTD,156.4095194,kt,plan mensual
8/3/2024 0:00,PRODUCCION_MOLIBDENO_RECUPERACION_GLOBAL_ST,HFWTD,152.5430307,%,plan mensual
8/3/2024 0:00,RECIRCULACION_DE_PEBBLES,MTDS,713.6873169,tph,plan semanal
8/3/2024 0:00,RENDIMIENTO,HFWTD,5993.398523,tph,plan mensual
8/3/2024 0:00,SUPRESION_CV_05,MTD,0.948795307,l/s,real
8/3/2024 0:00,TONELAJE_MOLIDO_TOTAL_ST,FWTD,0,tmsd,real
8/3/2024 10:00,MP10_CHACAY,MINUTES,81.29194003,ug/m3N,real
8/3/2024 11:50,MP10_CHACAY,MINUTES,0.337077115,ug/m3N,real
8/4/2024 0:00,CONCENTRADO_CU_PRODUCIDO,DAY,0,ktms,real
8/4/2024 0:00,DRENAJE_SECTOR_T_QUILLAYES,HFWTD,0,l/s,real
8/4/2024 0:00,MOVIMIENTO_F12N,7LD,230.215235,kt,real
8/4/2024 0:00,MOVIMIENTO_F9SE,HFWTD,199.2085176,kt,plan mensual
8/4/2024 0:00,PLANTA_CONCENTRADORA_TRATAMIENTO_SUM_L4,DAY,204.5551804,kt,real
